run_id,sample_id,sample_alias,biosample_id,bioproject_id,library_layout,amplicon,experiment_title,experiment_id,experiment_instrument,experiment_platform
ERR1090490,798b4482acf4,10317.000023043,SAMEA3633054,PRJEB11419,SINGLE,bac_16s,Illumina MiSeq sequencing; qiita_ptid_1164:10317.000023043,ERX1170044,Illumina MiSeq,ILLUMINA
NA,798b4482acf4,10317.000023043,SAMEA3633054,PRJEB11419,PAIRED,fun_its,NA,NA,NA,NA
ERR1091176,7e8c8f3488c8,10317.000029530,SAMEA3633740,PRJEB11419,SINGLE,bac_16s,Illumina HiSeq 2500 sequencing; qiita_ptid_1165:10317.000029530,ERX1170730,Illumina HiSeq 2500,ILLUMINA
NA,7e8c8f3488c8,10317.00002953,SAMEA3633740,PRJEB11419,PAIRED,fun_its,NA,NA,NA,NA
ERR1090711,7f3302f3edc7,10317.000028930,SAMEA3633275,PRJEB11419,SINGLE,bac_16s,Illumina MiSeq sequencing; qiita_ptid_1164:10317.000028930,ERX1170265,Illumina MiSeq,ILLUMINA
NA,7f3302f3edc7,10317.00002893,SAMEA3633275,PRJEB11419,PAIRED,fun_its,NA,NA,NA,NA
ERR1090334,7f424b18ac96,10317.000017317,SAMEA3632904,PRJEB11419,SINGLE,bac_16s,Illumina MiSeq sequencing; qiita_ptid_1164:10317.000017317,ERX1169888,Illumina MiSeq,ILLUMINA
NA,7f424b18ac96,10317.000017317,SAMEA3632904,PRJEB11419,PAIRED,fun_its,NA,NA,NA,NA
ERR1091194,7ff06de901d4,10317.000030222,SAMEA3633758,PRJEB11419,SINGLE,bac_16s,Illumina HiSeq 2500 sequencing; qiita_ptid_1165:10317.000030222,ERX1170748,Illumina HiSeq 2500,ILLUMINA
NA,7ff06de901d4,10317.000030222,SAMEA3633758,PRJEB11419,PAIRED,fun_its,NA,NA,NA,NA
ERR1090674,80147b967795,10317.000027888,SAMEA3633238,PRJEB11419,SINGLE,bac_16s,Illumina MiSeq sequencing; qiita_ptid_1164:10317.000027888,ERX1170228,Illumina MiSeq,ILLUMINA
NA,80147b967795,10317.000027888,SAMEA3633238,PRJEB11419,PAIRED,fun_its,NA,NA,NA,NA
ERR1090237,808828c05631,10317.000011984,SAMEA3632827,PRJEB11419,SINGLE,bac_16s,Illumina MiSeq sequencing; qiita_ptid_1164:10317.000011984,ERX1169791,Illumina MiSeq,ILLUMINA
NA,808828c05631,10317.000011984,SAMEA3632827,PRJEB11419,PAIRED,fun_its,NA,NA,NA,NA
ERR1090554,815d04bcba82,10317.000026058,SAMEA3633118,PRJEB11419,SINGLE,bac_16s,Illumina MiSeq sequencing; qiita_ptid_1164:10317.000026058,ERX1170108,Illumina MiSeq,ILLUMINA
NA,815d04bcba82,10317.000026058,SAMEA3633118,PRJEB11419,PAIRED,fun_its,NA,NA,NA,NA
ERR1090666,82a4b464b49d,10317.000027787,SAMEA3633230,PRJEB11419,SINGLE,bac_16s,Illumina MiSeq sequencing; qiita_ptid_1164:10317.000027787,ERX1170220,Illumina MiSeq,ILLUMINA
NA,82a4b464b49d,10317.000027787,SAMEA3633230,PRJEB11419,PAIRED,fun_its,NA,NA,NA,NA
ERR1091130,838527e5a2ad,10317.000029336,SAMEA3633694,PRJEB11419,SINGLE,bac_16s,Illumina HiSeq 2500 sequencing; qiita_ptid_1165:10317.000029336,ERX1170684,Illumina HiSeq 2500,ILLUMINA
NA,838527e5a2ad,10317.000029336,SAMEA3633694,PRJEB11419,PAIRED,fun_its,NA,NA,NA,NA
ERR1091181,8626ea984e84,10317.000029571,SAMEA3633745,PRJEB11419,SINGLE,bac_16s,Illumina HiSeq 2500 sequencing; qiita_ptid_1165:10317.000029571,ERX1170735,Illumina HiSeq 2500,ILLUMINA
NA,8626ea984e84,10317.000029571,SAMEA3633745,PRJEB11419,PAIRED,fun_its,NA,NA,NA,NA
ERR1091030,87a90cdd3a6a,10317.000028324,SAMEA3633594,PRJEB11419,SINGLE,bac_16s,Illumina HiSeq 2500 sequencing; qiita_ptid_1165:10317.000028324,ERX1170584,Illumina HiSeq 2500,ILLUMINA
NA,87a90cdd3a6a,10317.000028324,SAMEA3633594,PRJEB11419,PAIRED,fun_its,NA,NA,NA,NA
ERR1090449,885f4475c69d,10317.000022262,SAMEA3633013,PRJEB11419,SINGLE,bac_16s,Illumina MiSeq sequencing; qiita_ptid_1164:10317.000022262,ERX1170003,Illumina MiSeq,ILLUMINA
NA,885f4475c69d,10317.000022262,SAMEA3633013,PRJEB11419,PAIRED,fun_its,NA,NA,NA,NA
ERR1090683,88c73a786d86,10317.000028733,SAMEA3633247,PRJEB11419,SINGLE,bac_16s,Illumina MiSeq sequencing; qiita_ptid_1164:10317.000028733,ERX1170237,Illumina MiSeq,ILLUMINA
NA,88c73a786d86,10317.000028733,SAMEA3633247,PRJEB11419,PAIRED,fun_its,NA,NA,NA,NA
ERR1091011,8cbbc9e85b34,10317.000028170,SAMEA3633575,PRJEB11419,SINGLE,bac_16s,Illumina HiSeq 2500 sequencing; qiita_ptid_1165:10317.000028170,ERX1170565,Illumina HiSeq 2500,ILLUMINA
NA,8cbbc9e85b34,10317.00002817,SAMEA3633575,PRJEB11419,PAIRED,fun_its,NA,NA,NA,NA
ERR1091034,8e1b85f3e6f3,10317.000028440,SAMEA3633598,PRJEB11419,SINGLE,bac_16s,Illumina HiSeq 2500 sequencing; qiita_ptid_1165:10317.000028440,ERX1170588,Illumina HiSeq 2500,ILLUMINA
NA,8e1b85f3e6f3,10317.00002844,SAMEA3633598,PRJEB11419,PAIRED,fun_its,NA,NA,NA,NA
ERR1090390,90b082f7fe20,10317.000021162,SAMEA3632954,PRJEB11419,SINGLE,bac_16s,Illumina MiSeq sequencing; qiita_ptid_1164:10317.000021162,ERX1169944,Illumina MiSeq,ILLUMINA
NA,90b082f7fe20,10317.000021162,SAMEA3632954,PRJEB11419,PAIRED,fun_its,NA,NA,NA,NA
ERR1090604,94ec9f7c9281,10317.000026611,SAMEA3633168,PRJEB11419,SINGLE,bac_16s,Illumina MiSeq sequencing; qiita_ptid_1164:10317.000026611,ERX1170158,Illumina MiSeq,ILLUMINA
NA,94ec9f7c9281,10317.000026611,SAMEA3633168,PRJEB11419,PAIRED,fun_its,NA,NA,NA,NA
ERR1090432,958e3b1b549d,10317.000022136,SAMEA3632996,PRJEB11419,SINGLE,bac_16s,Illumina MiSeq sequencing; qiita_ptid_1164:10317.000022136,ERX1169986,Illumina MiSeq,ILLUMINA
NA,958e3b1b549d,10317.000022136,SAMEA3632996,PRJEB11419,PAIRED,fun_its,NA,NA,NA,NA
ERR1090409,96cbbffddd25,10317.000022015,SAMEA3632973,PRJEB11419,SINGLE,bac_16s,Illumina MiSeq sequencing; qiita_ptid_1164:10317.000022015,ERX1169963,Illumina MiSeq,ILLUMINA
NA,96cbbffddd25,10317.000022015,SAMEA3632973,PRJEB11419,PAIRED,fun_its,NA,NA,NA,NA
ERR1090593,97716f6254e9,10317.000026440,SAMEA3633157,PRJEB11419,SINGLE,bac_16s,Illumina MiSeq sequencing; qiita_ptid_1164:10317.000026440,ERX1170147,Illumina MiSeq,ILLUMINA
NA,97716f6254e9,10317.00002644,SAMEA3633157,PRJEB11419,PAIRED,fun_its,NA,NA,NA,NA
ERR1250537,97b1fce30fd8,10317.000029352,SAMEA3633700,PRJEB11419,SINGLE,bac_16s,Illumina MiSeq sequencing; qiita_ptid_1359:10317.000029352,ERX1322475,Illumina MiSeq,ILLUMINA
NA,97b1fce30fd8,10317.000029352,SAMEA3633700,PRJEB11419,PAIRED,fun_its,NA,NA,NA,NA
ERR1091033,99104818ddb6,10317.000028439,SAMEA3633597,PRJEB11419,SINGLE,bac_16s,Illumina HiSeq 2500 sequencing; qiita_ptid_1165:10317.000028439,ERX1170587,Illumina HiSeq 2500,ILLUMINA
NA,99104818ddb6,10317.000028439,SAMEA3633597,PRJEB11419,PAIRED,fun_its,NA,NA,NA,NA
ERR1090392,9982ea8f5a47,10317.000021223,SAMEA3632956,PRJEB11419,SINGLE,bac_16s,Illumina MiSeq sequencing; qiita_ptid_1164:10317.000021223,ERX1169946,Illumina MiSeq,ILLUMINA
NA,9982ea8f5a47,10317.000021223,SAMEA3632956,PRJEB11419,PAIRED,fun_its,NA,NA,NA,NA
ERR1090616,9986b0c19b29,10317.000027224,SAMEA3633180,PRJEB11419,SINGLE,bac_16s,Illumina MiSeq sequencing; qiita_ptid_1164:10317.000027224,ERX1170170,Illumina MiSeq,ILLUMINA
NA,9986b0c19b29,10317.000027224,SAMEA3633180,PRJEB11419,PAIRED,fun_its,NA,NA,NA,NA
ERR1090423,99d2d1b20f87,10317.000022093,SAMEA3632987,PRJEB11419,SINGLE,bac_16s,Illumina MiSeq sequencing; qiita_ptid_1164:10317.000022093,ERX1169977,Illumina MiSeq,ILLUMINA
NA,99d2d1b20f87,10317.000022093,SAMEA3632987,PRJEB11419,PAIRED,fun_its,NA,NA,NA,NA
ERR1090502,9a2d6005a6b5,10317.000023245,SAMEA3633066,PRJEB11419,SINGLE,bac_16s,Illumina MiSeq sequencing; qiita_ptid_1164:10317.000023245,ERX1170056,Illumina MiSeq,ILLUMINA
NA,9a2d6005a6b5,10317.000023245,SAMEA3633066,PRJEB11419,PAIRED,fun_its,NA,NA,NA,NA
ERR1090588,9af798a66383,10317.000026188,SAMEA3633152,PRJEB11419,SINGLE,bac_16s,Illumina MiSeq sequencing; qiita_ptid_1164:10317.000026188,ERX1170142,Illumina MiSeq,ILLUMINA
NA,9af798a66383,10317.000026188,SAMEA3633152,PRJEB11419,PAIRED,fun_its,NA,NA,NA,NA
ERR1090467,9b104d35c0f0,10317.000022426,SAMEA3633031,PRJEB11419,SINGLE,bac_16s,Illumina MiSeq sequencing; qiita_ptid_1164:10317.000022426,ERX1170021,Illumina MiSeq,ILLUMINA
NA,9b104d35c0f0,10317.000022426,SAMEA3633031,PRJEB11419,PAIRED,fun_its,NA,NA,NA,NA
ERR1090692,9caaa1f341cb,10317.000028782,SAMEA3633256,PRJEB11419,SINGLE,bac_16s,Illumina MiSeq sequencing; qiita_ptid_1164:10317.000028782,ERX1170246,Illumina MiSeq,ILLUMINA
NA,9caaa1f341cb,10317.000028782,SAMEA3633256,PRJEB11419,PAIRED,fun_its,NA,NA,NA,NA
ERR1545733,9dadd04572db,10317.000029371,SAMEA3633707,PRJEB11419,SINGLE,bac_16s,Illumina MiSeq sequencing; qiita_ptid_1894:10317.000029371,ERX1616503,Illumina MiSeq,ILLUMINA
NA,9dadd04572db,10317.000029371,SAMEA3633707,PRJEB11419,PAIRED,fun_its,NA,NA,NA,NA
ERR1091128,9e2d16373058,10317.000029331,SAMEA3633692,PRJEB11419,SINGLE,bac_16s,Illumina HiSeq 2500 sequencing; qiita_ptid_1165:10317.000029331,ERX1170682,Illumina HiSeq 2500,ILLUMINA
NA,9e2d16373058,10317.000029331,SAMEA3633692,PRJEB11419,PAIRED,fun_its,NA,NA,NA,NA
ERR1091023,a1164b2c10be,10317.000028250,SAMEA3633587,PRJEB11419,SINGLE,bac_16s,Illumina HiSeq 2500 sequencing; qiita_ptid_1165:10317.000028250,ERX1170577,Illumina HiSeq 2500,ILLUMINA
NA,a1164b2c10be,10317.00002825,SAMEA3633587,PRJEB11419,PAIRED,fun_its,NA,NA,NA,NA
ERR1091193,a23c4e8713fe,10317.000030020,SAMEA3633757,PRJEB11419,SINGLE,bac_16s,Illumina HiSeq 2500 sequencing; qiita_ptid_1165:10317.000030020,ERX1170747,Illumina HiSeq 2500,ILLUMINA
NA,a23c4e8713fe,10317.00003002,SAMEA3633757,PRJEB11419,PAIRED,fun_its,NA,NA,NA,NA
ERR1090670,a250e81f466e,10317.000027830,SAMEA3633234,PRJEB11419,SINGLE,bac_16s,Illumina MiSeq sequencing; qiita_ptid_1164:10317.000027830,ERX1170224,Illumina MiSeq,ILLUMINA
NA,a250e81f466e,10317.00002783,SAMEA3633234,PRJEB11419,PAIRED,fun_its,NA,NA,NA,NA
ERR1091185,a435ea5b1d08,10317.000029986,SAMEA3633749,PRJEB11419,SINGLE,bac_16s,Illumina HiSeq 2500 sequencing; qiita_ptid_1165:10317.000029986,ERX1170739,Illumina HiSeq 2500,ILLUMINA
NA,a435ea5b1d08,10317.000029986,SAMEA3633749,PRJEB11419,PAIRED,fun_its,NA,NA,NA,NA
ERR1090356,a4d230c6613e,10317.000020490,SAMEA3632920,PRJEB11419,SINGLE,bac_16s,Illumina MiSeq sequencing; qiita_ptid_1164:10317.000020490,ERX1169910,Illumina MiSeq,ILLUMINA
NA,a4d230c6613e,10317.00002049,SAMEA3632920,PRJEB11419,PAIRED,fun_its,NA,NA,NA,NA
ERR1091050,a781443d8d8c,10317.000028622,SAMEA3633614,PRJEB11419,SINGLE,bac_16s,Illumina HiSeq 2500 sequencing; qiita_ptid_1165:10317.000028622,ERX1170604,Illumina HiSeq 2500,ILLUMINA
NA,a781443d8d8c,10317.000028622,SAMEA3633614,PRJEB11419,PAIRED,fun_its,NA,NA,NA,NA
ERR1090534,a7c820d30990,10317.000023784,SAMEA3633098,PRJEB11419,SINGLE,bac_16s,Illumina MiSeq sequencing; qiita_ptid_1164:10317.000023784,ERX1170088,Illumina MiSeq,ILLUMINA
NA,a7c820d30990,10317.000023784,SAMEA3633098,PRJEB11419,PAIRED,fun_its,NA,NA,NA,NA
ERR1091018,a7f94efde68d,10317.000028224,SAMEA3633582,PRJEB11419,SINGLE,bac_16s,Illumina HiSeq 2500 sequencing; qiita_ptid_1165:10317.000028224,ERX1170572,Illumina HiSeq 2500,ILLUMINA
NA,a7f94efde68d,10317.000028224,SAMEA3633582,PRJEB11419,PAIRED,fun_its,NA,NA,NA,NA
ERR1090429,a91715ae00c0,10317.000022115,SAMEA3632993,PRJEB11419,SINGLE,bac_16s,Illumina MiSeq sequencing; qiita_ptid_1164:10317.000022115,ERX1169983,Illumina MiSeq,ILLUMINA
NA,a91715ae00c0,10317.000022115,SAMEA3632993,PRJEB11419,PAIRED,fun_its,NA,NA,NA,NA
ERR1090665,a95e887aa8c5,10317.000027786,SAMEA3633229,PRJEB11419,SINGLE,bac_16s,Illumina MiSeq sequencing; qiita_ptid_1164:10317.000027786,ERX1170219,Illumina MiSeq,ILLUMINA
NA,a95e887aa8c5,10317.000027786,SAMEA3633229,PRJEB11419,PAIRED,fun_its,NA,NA,NA,NA
ERR1090543,a99ad966a3fa,10317.000023951,SAMEA3633107,PRJEB11419,SINGLE,bac_16s,Illumina MiSeq sequencing; qiita_ptid_1164:10317.000023951,ERX1170097,Illumina MiSeq,ILLUMINA
NA,a99ad966a3fa,10317.000023951,SAMEA3633107,PRJEB11419,PAIRED,fun_its,NA,NA,NA,NA
ERR1090504,ace7e5020692,10317.000023300,SAMEA3633068,PRJEB11419,SINGLE,bac_16s,Illumina MiSeq sequencing; qiita_ptid_1164:10317.000023300,ERX1170058,Illumina MiSeq,ILLUMINA
NA,ace7e5020692,10317.0000233,SAMEA3633068,PRJEB11419,PAIRED,fun_its,NA,NA,NA,NA
ERR1249805,ae65f605a475,10317.000029378,SAMEA3633708,PRJEB11419,SINGLE,bac_16s,Illumina MiSeq sequencing; qiita_ptid_1358:10317.000029378,ERX1321744,Illumina MiSeq,ILLUMINA
NA,ae65f605a475,10317.000029378,SAMEA3633708,PRJEB11419,PAIRED,fun_its,NA,NA,NA,NA
ERR1090708,ae7fc78580e6,10317.000028926,SAMEA3633272,PRJEB11419,SINGLE,bac_16s,Illumina MiSeq sequencing; qiita_ptid_1164:10317.000028926,ERX1170262,Illumina MiSeq,ILLUMINA
NA,ae7fc78580e6,10317.000028926,SAMEA3633272,PRJEB11419,PAIRED,fun_its,NA,NA,NA,NA
ERR1091118,aec407fb9ffb,10317.000029300,SAMEA3633682,PRJEB11419,SINGLE,bac_16s,Illumina HiSeq 2500 sequencing; qiita_ptid_1165:10317.000029300,ERX1170672,Illumina HiSeq 2500,ILLUMINA
NA,aec407fb9ffb,10317.0000293,SAMEA3633682,PRJEB11419,PAIRED,fun_its,NA,NA,NA,NA
ERR1090483,b08e0d783147,10317.000022948,SAMEA3633047,PRJEB11419,SINGLE,bac_16s,Illumina MiSeq sequencing; qiita_ptid_1164:10317.000022948,ERX1170037,Illumina MiSeq,ILLUMINA
NA,b08e0d783147,10317.000022948,SAMEA3633047,PRJEB11419,PAIRED,fun_its,NA,NA,NA,NA
ERR1090482,b0e6ec03c6a4,10317.000022925,SAMEA3633046,PRJEB11419,SINGLE,bac_16s,Illumina MiSeq sequencing; qiita_ptid_1164:10317.000022925,ERX1170036,Illumina MiSeq,ILLUMINA
NA,b0e6ec03c6a4,10317.000022925,SAMEA3633046,PRJEB11419,PAIRED,fun_its,NA,NA,NA,NA
ERR1090528,b1b6bb36f788,10317.000023620,SAMEA3633092,PRJEB11419,SINGLE,bac_16s,Illumina MiSeq sequencing; qiita_ptid_1164:10317.000023620,ERX1170082,Illumina MiSeq,ILLUMINA
NA,b1b6bb36f788,10317.00002362,SAMEA3633092,PRJEB11419,PAIRED,fun_its,NA,NA,NA,NA
ERR1090505,b55306114c42,10317.000023301,SAMEA3633069,PRJEB11419,SINGLE,bac_16s,Illumina MiSeq sequencing; qiita_ptid_1164:10317.000023301,ERX1170059,Illumina MiSeq,ILLUMINA
NA,b55306114c42,10317.000023301,SAMEA3633069,PRJEB11419,PAIRED,fun_its,NA,NA,NA,NA
ERR1090718,b572c0fcdb36,10317.000029173,SAMEA3633282,PRJEB11419,SINGLE,bac_16s,Illumina MiSeq sequencing; qiita_ptid_1164:10317.000029173,ERX1170272,Illumina MiSeq,ILLUMINA
NA,b572c0fcdb36,10317.000029173,SAMEA3633282,PRJEB11419,PAIRED,fun_its,NA,NA,NA,NA
ERR1090630,b5e9de073ec3,10317.000027350,SAMEA3633194,PRJEB11419,SINGLE,bac_16s,Illumina MiSeq sequencing; qiita_ptid_1164:10317.000027350,ERX1170184,Illumina MiSeq,ILLUMINA
NA,b5e9de073ec3,10317.00002735,SAMEA3633194,PRJEB11419,PAIRED,fun_its,NA,NA,NA,NA
ERR1090478,b759f1fe7906,10317.000022695,SAMEA3633042,PRJEB11419,SINGLE,bac_16s,Illumina MiSeq sequencing; qiita_ptid_1164:10317.000022695,ERX1170032,Illumina MiSeq,ILLUMINA
NA,b759f1fe7906,10317.000022695,SAMEA3633042,PRJEB11419,PAIRED,fun_its,NA,NA,NA,NA
ERR1090403,b7731fa9700d,10317.000021977,SAMEA3632967,PRJEB11419,SINGLE,bac_16s,Illumina MiSeq sequencing; qiita_ptid_1164:10317.000021977,ERX1169957,Illumina MiSeq,ILLUMINA
NA,b7731fa9700d,10317.000021977,SAMEA3632967,PRJEB11419,PAIRED,fun_its,NA,NA,NA,NA
ERR1090451,b886a578ebe7,10317.000022264,SAMEA3633015,PRJEB11419,SINGLE,bac_16s,Illumina MiSeq sequencing; qiita_ptid_1164:10317.000022264,ERX1170005,Illumina MiSeq,ILLUMINA
NA,b886a578ebe7,10317.000022264,SAMEA3633015,PRJEB11419,PAIRED,fun_its,NA,NA,NA,NA
ERR1090533,b976490e7a6c,10317.000023783,SAMEA3633097,PRJEB11419,SINGLE,bac_16s,Illumina MiSeq sequencing; qiita_ptid_1164:10317.000023783,ERX1170087,Illumina MiSeq,ILLUMINA
NA,b976490e7a6c,10317.000023783,SAMEA3633097,PRJEB11419,PAIRED,fun_its,NA,NA,NA,NA
ERR1090719,b9edfdb00906,10317.000029175,SAMEA3633283,PRJEB11419,SINGLE,bac_16s,Illumina MiSeq sequencing; qiita_ptid_1164:10317.000029175,ERX1170273,Illumina MiSeq,ILLUMINA
NA,b9edfdb00906,10317.000029175,SAMEA3633283,PRJEB11419,PAIRED,fun_its,NA,NA,NA,NA
ERR1091003,ba68581b3d4b,10317.000028129,SAMEA3633567,PRJEB11419,SINGLE,bac_16s,Illumina HiSeq 2500 sequencing; qiita_ptid_1165:10317.000028129,ERX1170557,Illumina HiSeq 2500,ILLUMINA
NA,ba68581b3d4b,10317.000028129,SAMEA3633567,PRJEB11419,PAIRED,fun_its,NA,NA,NA,NA
ERR1090408,bc5bbcb28e7d,10317.000022014,SAMEA3632972,PRJEB11419,SINGLE,bac_16s,Illumina MiSeq sequencing; qiita_ptid_1164:10317.000022014,ERX1169962,Illumina MiSeq,ILLUMINA
NA,bc5bbcb28e7d,10317.000022014,SAMEA3632972,PRJEB11419,PAIRED,fun_its,NA,NA,NA,NA
ERR1090990,bf95a5b98c46,10317.000028077,SAMEA3633554,PRJEB11419,SINGLE,bac_16s,Illumina HiSeq 2500 sequencing; qiita_ptid_1165:10317.000028077,ERX1170544,Illumina HiSeq 2500,ILLUMINA
NA,bf95a5b98c46,10317.000028077,SAMEA3633554,PRJEB11419,PAIRED,fun_its,NA,NA,NA,NA
ERR1091057,bfae701fc33f,10317.000028658,SAMEA3633621,PRJEB11419,SINGLE,bac_16s,Illumina HiSeq 2500 sequencing; qiita_ptid_1165:10317.000028658,ERX1170611,Illumina HiSeq 2500,ILLUMINA
NA,bfae701fc33f,10317.000028658,SAMEA3633621,PRJEB11419,PAIRED,fun_its,NA,NA,NA,NA
ERR1090280,c79d0240972b,10317.000015641,SAMEA3632854,PRJEB11419,SINGLE,bac_16s,Illumina MiSeq sequencing; qiita_ptid_1164:10317.000015641,ERX1169834,Illumina MiSeq,ILLUMINA
NA,c79d0240972b,10317.000015641,SAMEA3632854,PRJEB11419,PAIRED,fun_its,NA,NA,NA,NA
ERR1090712,ca7e2c3515de,10317.000029146,SAMEA3633276,PRJEB11419,SINGLE,bac_16s,Illumina MiSeq sequencing; qiita_ptid_1164:10317.000029146,ERX1170266,Illumina MiSeq,ILLUMINA
NA,ca7e2c3515de,10317.000029146,SAMEA3633276,PRJEB11419,PAIRED,fun_its,NA,NA,NA,NA
ERR1090371,cc437a2ce84b,10317.000020604,SAMEA3632935,PRJEB11419,SINGLE,bac_16s,Illumina MiSeq sequencing; qiita_ptid_1164:10317.000020604,ERX1169925,Illumina MiSeq,ILLUMINA
NA,cc437a2ce84b,10317.000020604,SAMEA3632935,PRJEB11419,PAIRED,fun_its,NA,NA,NA,NA
ERR1090256,cc9e0061fd95,10317.000013967,SAMEA3632837,PRJEB11419,SINGLE,bac_16s,Illumina MiSeq sequencing; qiita_ptid_1164:10317.000013967,ERX1169810,Illumina MiSeq,ILLUMINA
NA,cc9e0061fd95,10317.000013967,SAMEA3632837,PRJEB11419,PAIRED,fun_its,NA,NA,NA,NA
ERR1091142,cd64232e10b7,10317.000029369,SAMEA3633706,PRJEB11419,SINGLE,bac_16s,Illumina HiSeq 2500 sequencing; qiita_ptid_1165:10317.000029369,ERX1170696,Illumina HiSeq 2500,ILLUMINA
NA,cd64232e10b7,10317.000029369,SAMEA3633706,PRJEB11419,PAIRED,fun_its,NA,NA,NA,NA
ERR1090690,cd843762425a,10317.000028778,SAMEA3633254,PRJEB11419,SINGLE,bac_16s,Illumina MiSeq sequencing; qiita_ptid_1164:10317.000028778,ERX1170244,Illumina MiSeq,ILLUMINA
NA,cd843762425a,10317.000028778,SAMEA3633254,PRJEB11419,PAIRED,fun_its,NA,NA,NA,NA
ERR1090400,cdcb998bc1ef,10317.000021963,SAMEA3632964,PRJEB11419,SINGLE,bac_16s,Illumina MiSeq sequencing; qiita_ptid_1164:10317.000021963,ERX1169954,Illumina MiSeq,ILLUMINA
NA,cdcb998bc1ef,10317.000021963,SAMEA3632964,PRJEB11419,PAIRED,fun_its,NA,NA,NA,NA
ERR2239273,cf20ec0593f3,10317.000029504,SAMEA3633732,PRJEB11419,SINGLE,bac_16s,Illumina HiSeq 2500 sequencing; qiita_ptid_4255:10317.000029504,ERX2291433,Illumina HiSeq 2500,ILLUMINA
NA,cf20ec0593f3,10317.000029504,SAMEA3633732,PRJEB11419,PAIRED,fun_its,NA,NA,NA,NA
ERR1090454,cfb76dec423e,10317.000022267,SAMEA3633018,PRJEB11419,SINGLE,bac_16s,Illumina MiSeq sequencing; qiita_ptid_1164:10317.000022267,ERX1170008,Illumina MiSeq,ILLUMINA
NA,cfb76dec423e,10317.000022267,SAMEA3633018,PRJEB11419,PAIRED,fun_its,NA,NA,NA,NA
ERR1090461,d030302c789b,10317.000022311,SAMEA3633025,PRJEB11419,SINGLE,bac_16s,Illumina MiSeq sequencing; qiita_ptid_1164:10317.000022311,ERX1170015,Illumina MiSeq,ILLUMINA
NA,d030302c789b,10317.000022311,SAMEA3633025,PRJEB11419,PAIRED,fun_its,NA,NA,NA,NA
ERR1090801,d0dd03d80d33,10317.000020576,SAMEA3633365,PRJEB11419,SINGLE,bac_16s,Illumina HiSeq 2500 sequencing; qiita_ptid_1165:10317.000020576,ERX1170355,Illumina HiSeq 2500,ILLUMINA
NA,d0dd03d80d33,10317.000020576,SAMEA3633365,PRJEB11419,PAIRED,fun_its,NA,NA,NA,NA
ERR1091141,d177498ed94a,10317.000029365,SAMEA3633705,PRJEB11419,SINGLE,bac_16s,Illumina HiSeq 2500 sequencing; qiita_ptid_1165:10317.000029365,ERX1170695,Illumina HiSeq 2500,ILLUMINA
NA,d177498ed94a,10317.000029365,SAMEA3633705,PRJEB11419,PAIRED,fun_its,NA,NA,NA,NA
ERR2239247,d3cbe6dec1c5,10317.000028089,SAMEA3633560,PRJEB11419,SINGLE,bac_16s,Illumina HiSeq 2500 sequencing; qiita_ptid_4255:10317.000028089,ERX2291407,Illumina HiSeq 2500,ILLUMINA
NA,d3cbe6dec1c5,10317.000028089,SAMEA3633560,PRJEB11419,PAIRED,fun_its,NA,NA,NA,NA
ERR1091160,d4ad81686078,10317.000029462,SAMEA3633724,PRJEB11419,SINGLE,bac_16s,Illumina HiSeq 2500 sequencing; qiita_ptid_1165:10317.000029462,ERX1170714,Illumina HiSeq 2500,ILLUMINA
NA,d4ad81686078,10317.000029462,SAMEA3633724,PRJEB11419,PAIRED,fun_its,NA,NA,NA,NA
ERR1091137,d502df4e5ae2,10317.000029355,SAMEA3633701,PRJEB11419,SINGLE,bac_16s,Illumina HiSeq 2500 sequencing; qiita_ptid_1165:10317.000029355,ERX1170691,Illumina HiSeq 2500,ILLUMINA
NA,d502df4e5ae2,10317.000029355,SAMEA3633701,PRJEB11419,PAIRED,fun_its,NA,NA,NA,NA
ERR1090435,d7b86c40046c,10317.000022142,SAMEA3632999,PRJEB11419,SINGLE,bac_16s,Illumina MiSeq sequencing; qiita_ptid_1164:10317.000022142,ERX1169989,Illumina MiSeq,ILLUMINA
NA,d7b86c40046c,10317.000022142,SAMEA3632999,PRJEB11419,PAIRED,fun_its,NA,NA,NA,NA
ERR1091150,dc288a100f32,10317.000029427,SAMEA3633714,PRJEB11419,SINGLE,bac_16s,Illumina HiSeq 2500 sequencing; qiita_ptid_1165:10317.000029427,ERX1170704,Illumina HiSeq 2500,ILLUMINA
NA,dc288a100f32,10317.000029427,SAMEA3633714,PRJEB11419,PAIRED,fun_its,NA,NA,NA,NA
ERR1090803,dcb8657d2c9f,10317.000020580,SAMEA3633367,PRJEB11419,SINGLE,bac_16s,Illumina HiSeq 2500 sequencing; qiita_ptid_1165:10317.000020580,ERX1170357,Illumina HiSeq 2500,ILLUMINA
NA,dcb8657d2c9f,10317.00002058,SAMEA3633367,PRJEB11419,PAIRED,fun_its,NA,NA,NA,NA
ERR1090450,dd9072de2741,10317.000022263,SAMEA3633014,PRJEB11419,SINGLE,bac_16s,Illumina MiSeq sequencing; qiita_ptid_1164:10317.000022263,ERX1170004,Illumina MiSeq,ILLUMINA
NA,dd9072de2741,10317.000022263,SAMEA3633014,PRJEB11419,PAIRED,fun_its,NA,NA,NA,NA
ERR1090480,df991d0266e4,10317.000022911,SAMEA3633044,PRJEB11419,SINGLE,bac_16s,Illumina MiSeq sequencing; qiita_ptid_1164:10317.000022911,ERX1170034,Illumina MiSeq,ILLUMINA
