experiment_id,biosample_id,sample_id,experiment_title,experiment_instrument,experiment_platform
ERX3345527,SAMEA5577064,dba3fb6b87e8,Illumina MiSeq sequencing,Illumina MiSeq,ILLUMINA
ERX3345526,SAMEA5577063,703fb694c508,Illumina MiSeq sequencing,Illumina MiSeq,ILLUMINA
ERX3345525,SAMEA5577062,585ea2bec668,Illumina MiSeq sequencing,Illumina MiSeq,ILLUMINA
ERX3345524,SAMEA5577061,b2c2744881ce,Illumina MiSeq sequencing,Illumina MiSeq,ILLUMINA
ERX3345523,SAMEA5577060,be06c8ab78fd,Illumina MiSeq sequencing,Illumina MiSeq,ILLUMINA
ERX3345522,SAMEA5577059,334de05bc4d3,Illumina MiSeq sequencing,Illumina MiSeq,ILLUMINA
ERX3345521,SAMEA5577058,41e463d6034c,Illumina MiSeq sequencing,Illumina MiSeq,ILLUMINA
ERX3345520,SAMEA5577057,081be398c301,Illumina MiSeq sequencing,Illumina MiSeq,ILLUMINA
ERX3345519,SAMEA5577056,4822f0f1f54a,Illumina MiSeq sequencing,Illumina MiSeq,ILLUMINA
ERX3345518,SAMEA5577055,9592a59d4738,Illumina MiSeq sequencing,Illumina MiSeq,ILLUMINA
ERX3345517,SAMEA5577054,45aa0efad360,Illumina MiSeq sequencing,Illumina MiSeq,ILLUMINA
ERX3345516,SAMEA5577053,4fb07c31e028,Illumina MiSeq sequencing,Illumina MiSeq,ILLUMINA
ERX3345515,SAMEA5577052,5b902e6e5023,Illumina MiSeq sequencing,Illumina MiSeq,ILLUMINA
ERX3345514,SAMEA5577051,d0e732dec136,Illumina MiSeq sequencing,Illumina MiSeq,ILLUMINA
ERX3345513,SAMEA5577050,97742745363e,Illumina MiSeq sequencing,Illumina MiSeq,ILLUMINA
ERX3345512,SAMEA5577049,50ecf302dd01,Illumina MiSeq sequencing,Illumina MiSeq,ILLUMINA
ERX3345511,SAMEA5577048,4a8d9a20ade3,Illumina MiSeq sequencing,Illumina MiSeq,ILLUMINA
ERX3345510,SAMEA5577047,f1bf02ae960b,Illumina MiSeq sequencing,Illumina MiSeq,ILLUMINA
ERX3345509,SAMEA5577046,f0fa325a8a05,Illumina MiSeq sequencing,Illumina MiSeq,ILLUMINA
ERX3345508,SAMEA5577045,953e4c41b3eb,Illumina MiSeq sequencing,Illumina MiSeq,ILLUMINA
ERX3345507,SAMEA5577044,94365e51644c,Illumina MiSeq sequencing,Illumina MiSeq,ILLUMINA
ERX3345506,SAMEA5577043,d3196a179f1e,Illumina MiSeq sequencing,Illumina MiSeq,ILLUMINA
ERX3345505,SAMEA5577042,c608b78ad787,Illumina MiSeq sequencing,Illumina MiSeq,ILLUMINA
ERX3345504,SAMEA5577041,1674c88d7a82,Illumina MiSeq sequencing,Illumina MiSeq,ILLUMINA
ERX3345503,SAMEA5577040,a31265905641,Illumina MiSeq sequencing,Illumina MiSeq,ILLUMINA
ERX3345502,SAMEA5577039,15d26c84a44c,Illumina MiSeq sequencing,Illumina MiSeq,ILLUMINA
ERX3345501,SAMEA5577038,9059204db048,Illumina MiSeq sequencing,Illumina MiSeq,ILLUMINA
ERX3345500,SAMEA5577037,9b8c09d0428d,Illumina MiSeq sequencing,Illumina MiSeq,ILLUMINA
ERX3345499,SAMEA5577036,aa9e752e7095,Illumina MiSeq sequencing,Illumina MiSeq,ILLUMINA
ERX3345498,SAMEA5577035,e490eb5ba7c8,Illumina MiSeq sequencing,Illumina MiSeq,ILLUMINA
ERX3345497,SAMEA5577034,6a531039f01a,Illumina MiSeq sequencing,Illumina MiSeq,ILLUMINA
ERX3345496,SAMEA5577033,e905f63d270f,Illumina MiSeq sequencing,Illumina MiSeq,ILLUMINA
ERX3345495,SAMEA5577032,e0cb21e2f26c,Illumina MiSeq sequencing,Illumina MiSeq,ILLUMINA
ERX3345494,SAMEA5577031,154835072da6,Illumina MiSeq sequencing,Illumina MiSeq,ILLUMINA
ERX3345493,SAMEA5577030,c3accce2e11d,Illumina MiSeq sequencing,Illumina MiSeq,ILLUMINA
ERX3345492,SAMEA5577029,636d663c6fff,Illumina MiSeq sequencing,Illumina MiSeq,ILLUMINA
ERX3345491,SAMEA5577028,0a47315b305c,Illumina MiSeq sequencing,Illumina MiSeq,ILLUMINA
ERX3345490,SAMEA5577027,45c374d00e06,Illumina MiSeq sequencing,Illumina MiSeq,ILLUMINA
ERX3345489,SAMEA5577026,0393238edefa,Illumina MiSeq sequencing,Illumina MiSeq,ILLUMINA
ERX3345488,SAMEA5577025,3d4555d10568,Illumina MiSeq sequencing,Illumina MiSeq,ILLUMINA
ERX3345487,SAMEA5577024,e1012f117427,Illumina MiSeq sequencing,Illumina MiSeq,ILLUMINA
ERX3345486,SAMEA5577023,59eb49cd0612,Illumina MiSeq sequencing,Illumina MiSeq,ILLUMINA
ERX3345485,SAMEA5577022,c6c8816db1d8,Illumina MiSeq sequencing,Illumina MiSeq,ILLUMINA
ERX3345484,SAMEA5577021,76a19293fd2b,Illumina MiSeq sequencing,Illumina MiSeq,ILLUMINA
ERX3345483,SAMEA5577020,c4ca0a86b40b,Illumina MiSeq sequencing,Illumina MiSeq,ILLUMINA
ERX3345482,SAMEA5577019,5d4535f4d7fd,Illumina MiSeq sequencing,Illumina MiSeq,ILLUMINA
ERX3345481,SAMEA5577018,45cca018565d,Illumina MiSeq sequencing,Illumina MiSeq,ILLUMINA
ERX3345480,SAMEA5577017,ca6127e503bd,Illumina MiSeq sequencing,Illumina MiSeq,ILLUMINA
ERX3345479,SAMEA5577016,48fb358205c8,Illumina MiSeq sequencing,Illumina MiSeq,ILLUMINA
ERX3345478,SAMEA5577015,d08c273f7a91,Illumina MiSeq sequencing,Illumina MiSeq,ILLUMINA
ERX3345477,SAMEA5577014,2aad9a5bd756,Illumina MiSeq sequencing,Illumina MiSeq,ILLUMINA
ERX3345476,SAMEA5577013,725205450466,Illumina MiSeq sequencing,Illumina MiSeq,ILLUMINA
SRX531682,SAMN02738921,2cb96c7ea5ea,Lung mycobiome from SF09IS_ITS,Ion Torrent PGM,ION_TORRENT
SRX531680,SAMN02738919,02f660af1b49,Lung mycobiome from SF08IS_ITS,Ion Torrent PGM,ION_TORRENT
SRX531679,SAMN02738918,420d9a37dc63,Lung mycobiome from SF08BAL_ITS,Ion Torrent PGM,ION_TORRENT
SRX531677,SAMN02738916,573cac4d10a3,Lung mycobiome from SF07IS_ITS,Ion Torrent PGM,ION_TORRENT
SRX531673,SAMN02738912,6b46d9181b3f,Lung mycobiome from SF06IS_ITS,Ion Torrent PGM,ION_TORRENT
SRX531672,SAMN02738911,88511af294ac,Lung mycobiome from SF06BALB_ITS,Ion Torrent PGM,ION_TORRENT
SRX531668,SAMN02738907,b89f3db0cea0,Lung mycobiome from SF05IS_ITS,Ion Torrent PGM,ION_TORRENT
SRX531667,SAMN02738906,dce6272b1a74,Lung mycobiome from SF05BALB_ITS,Ion Torrent PGM,ION_TORRENT
SRX531663,SAMN02738902,807ab9b5a16a,Lung mycobiome from SF04IS_ITS,Ion Torrent PGM,ION_TORRENT
SRX531662,SAMN02738901,12faf3d7b269,Lung mycobiome from SF04BALB_ITS,Ion Torrent PGM,ION_TORRENT
SRX531658,SAMN02738897,0b27f30a9c54,Lung mycobiome from SF03IS_ITS,Ion Torrent PGM,ION_TORRENT
SRX531657,SAMN02738896,3d149abb9f07,Lung mycobiome from SF03BALB_ITS,Ion Torrent PGM,ION_TORRENT
SRX531653,SAMN02738892,1cf3d5613677,Lung mycobiome from SF02BALB_ITS,Ion Torrent PGM,ION_TORRENT
SRX531651,SAMN02738890,7cd7ab47d735,Lung mycobiome from SF01BALB_ITS,Ion Torrent PGM,ION_TORRENT
SRX531646,SAMN02738885,4787c08a6fc7,Lung mycobiome from Pitt39BAL_ITS,Ion Torrent PGM,ION_TORRENT
SRX531642,SAMN02738881,8d2548d4d3cd,Lung mycobiome from Pitt38BAL_ITS,Ion Torrent PGM,ION_TORRENT
SRX531638,SAMN02738877,741f463f2e54,Lung mycobiome from Pitt36BAL_ITS,Ion Torrent PGM,ION_TORRENT
SRX531634,SAMN02738873,6a15f66399f8,Lung mycobiome from Pitt35BALA_ITS,Ion Torrent PGM,ION_TORRENT
SRX531630,SAMN02738869,6fd92a22e366,Lung mycobiome from Pitt34BALB_ITS,Ion Torrent PGM,ION_TORRENT
SRX531626,SAMN02738865,5c3e93eca15a,Lung mycobiome from Pitt33BALB_ITS,Ion Torrent PGM,ION_TORRENT
SRX531622,SAMN02738861,1f8add5a0217,Lung mycobiome from Pitt32IS_ITS,Ion Torrent PGM,ION_TORRENT
SRX531619,SAMN02738858,d73a64112c7b,Lung mycobiome from Pitt31BALA_ITS,Ion Torrent PGM,ION_TORRENT
SRX531615,SAMN02738854,45a75f693a01,Lung mycobiome from Pitt28BALB_ITS,Ion Torrent PGM,ION_TORRENT
SRX531609,SAMN02738848,f6c2156f9cb2,Lung mycobiome from Pitt25BALB_ITS,Ion Torrent PGM,ION_TORRENT
SRX531601,SAMN02738840,eae57cfa7a17,Lung mycobiome from Pitt22BALB_ITS,Ion Torrent PGM,ION_TORRENT
SRX531596,SAMN02738835,de2f22c44890,Lung mycobiome from Pitt21BALA_ITS,Ion Torrent PGM,ION_TORRENT
SRX531592,SAMN02738831,373b7574e69c,Lung mycobiome from Pitt20BALB_ITS,Ion Torrent PGM,ION_TORRENT
SRX531588,SAMN02738827,aafe0404a263,Lung mycobiome from Pitt19BALB_ITS,Ion Torrent PGM,ION_TORRENT
SRX531574,SAMN02738813,e14fa1f23d76,Lung mycobiome from Pitt15BALA_ITS,Ion Torrent PGM,ION_TORRENT
SRX531569,SAMN02738808,9006eee4c463,Lung mycobiome from Pitt13IS_ITS,Ion Torrent PGM,ION_TORRENT
SRX531555,SAMN02738794,217ccbb83971,Lung mycobiome from Pitt08BALB_ITS,Ion Torrent PGM,ION_TORRENT
SRX531550,SAMN02738789,0f23f8522ba6,Lung mycobiome from Pitt07BALB_ITS,Ion Torrent PGM,ION_TORRENT
SRX531544,SAMN02738783,0dfcabc03326,Lung mycobiome from Pitt05BALB_ITS,Ion Torrent PGM,ION_TORRENT
SRX531540,SAMN02738779,0c8d7985bb16,Lung mycobiome from Pitt04IS_ITS,Ion Torrent PGM,ION_TORRENT
SRX531537,SAMN02738776,c923aeed8cf9,Lung mycobiome from Pitt03BALB_ITS,Ion Torrent PGM,ION_TORRENT
SRX531533,SAMN02738772,796a06db54b8,Lung mycobiome from Pitt02BALA_ITS,Ion Torrent PGM,ION_TORRENT
SRX531530,SAMN02738769,9a16f468f504,Lung mycobiome from LA18IS_ITS,Ion Torrent PGM,ION_TORRENT
SRX531529,SAMN02738768,3db49bfce10a,Lung mycobiome from LA18BAL_ITS,Ion Torrent PGM,ION_TORRENT
SRX531526,SAMN02738765,b2a636420a31,Lung mycobiome from LA17IS_ITS,Ion Torrent PGM,ION_TORRENT
SRX531525,SAMN02738764,f8c84fa333b6,Lung mycobiome from LA17BAL_ITS,Ion Torrent PGM,ION_TORRENT
SRX531522,SAMN02738761,1a318f7a7fc9,Lung mycobiome from LA16IS_ITS,Ion Torrent PGM,ION_TORRENT
SRX531517,SAMN02738756,ccd6b2128555,Lung mycobiome from LA15BALB_ITS,Ion Torrent PGM,ION_TORRENT
SRX531513,SAMN02738752,1cced7f67e8d,Lung mycobiome from LA14BALB_ITS,Ion Torrent PGM,ION_TORRENT
SRX531508,SAMN02738747,feed5a776d97,Lung mycobiome from LA13BALB_ITS,Ion Torrent PGM,ION_TORRENT
SRX531505,SAMN02738744,0718f29208da,Lung mycobiome from LA12BALB_ITS,Ion Torrent PGM,ION_TORRENT
SRX531502,SAMN02738741,eef31ac9565b,Lung mycobiome from LA11BALA_ITS,Ion Torrent PGM,ION_TORRENT
SRX531499,SAMN02738738,59e8534f0728,Lung mycobiome from LA10BALB_ITS,Ion Torrent PGM,ION_TORRENT
SRX531496,SAMN02738735,5de750cd0b21,Lung mycobiome from LA09IS_ITS,Ion Torrent PGM,ION_TORRENT
SRX531495,SAMN02738734,792cc7bb53ed,Lung mycobiome from LA09BALB_ITS,Ion Torrent PGM,ION_TORRENT
SRX531491,SAMN02738730,fe0f39d8fb5f,Lung mycobiome from LA08BALB_ITS,Ion Torrent PGM,ION_TORRENT
SRX531487,SAMN02738726,42d596336215,Lung mycobiome from LA07BALB_ITS,Ion Torrent PGM,ION_TORRENT
SRX531484,SAMN02738723,7c3bcd5f58be,Lung mycobiome from LA06IS_ITS,Ion Torrent PGM,ION_TORRENT
SRX531483,SAMN02738722,e9c9c2195fc6,Lung mycobiome from LA06BALB_ITS,Ion Torrent PGM,ION_TORRENT
SRX531479,SAMN02738718,82435a7d7bf0,Lung mycobiome from LA05IS_ITS,Ion Torrent PGM,ION_TORRENT
SRX531478,SAMN02738717,1a55c9778b48,Lung mycobiome from LA05BALA_ITS,Ion Torrent PGM,ION_TORRENT
SRX531475,SAMN02738714,5a36399330c9,Lung mycobiome from LA04IS_ITS,Ion Torrent PGM,ION_TORRENT
SRX531470,SAMN02738709,3c7015ee909f,Lung mycobiome from LA03BALA_ITS,Ion Torrent PGM,ION_TORRENT
SRX531466,SAMN02738705,92c3170361fe,Lung mycobiome from LA01IS_ITS,Ion Torrent PGM,ION_TORRENT
SRX657826,SAMN02742148,17dc579c1690,Characterization and quantification of the fungal microbiome in cystic fibrosis subjects over the course of antibacterial therapy,454 GS FLX Titanium,LS454
SRX657825,SAMN02742147,41fe30d1ad99,Characterization and quantification of the fungal microbiome in cystic fibrosis subjects over the course of antibacterial therapy,454 GS FLX Titanium,LS454
SRX657824,SAMN02742146,32976bce2ca9,Characterization and quantification of the fungal microbiome in cystic fibrosis subjects over the course of antibacterial therapy,454 GS FLX Titanium,LS454
SRX657823,SAMN02742145,39a681a42a61,Characterization and quantification of the fungal microbiome in cystic fibrosis subjects over the course of antibacterial therapy,454 GS FLX Titanium,LS454
SRX657822,SAMN02742144,030436879d51,Characterization and quantification of the fungal microbiome in cystic fibrosis subjects over the course of antibacterial therapy,454 GS FLX Titanium,LS454
SRX657821,SAMN02742143,903405308977,Characterization and quantification of the fungal microbiome in cystic fibrosis subjects over the course of antibacterial therapy,454 GS FLX Titanium,LS454
SRX657820,SAMN02742142,bd996101457e,Characterization and quantification of the fungal microbiome in cystic fibrosis subjects over the course of antibacterial therapy,454 GS FLX Titanium,LS454
SRX657819,SAMN02742141,eaf4ae6801e6,Characterization and quantification of the fungal microbiome in cystic fibrosis subjects over the course of antibacterial therapy,454 GS FLX Titanium,LS454
SRX657818,SAMN02742140,f5234e6da97f,Characterization and quantification of the fungal microbiome in cystic fibrosis subjects over the course of antibacterial therapy,454 GS FLX Titanium,LS454
SRX657817,SAMN02742139,9e96b84c8fed,Characterization and quantification of the fungal microbiome in cystic fibrosis subjects over the course of antibacterial therapy,454 GS FLX Titanium,LS454
SRX657816,SAMN02742138,df4f785a50ad,Characterization and quantification of the fungal microbiome in cystic fibrosis subjects over the course of antibacterial therapy,454 GS FLX Titanium,LS454
SRX657815,SAMN02742137,69eeb9f25a0f,Characterization and quantification of the fungal microbiome in cystic fibrosis subjects over the course of antibacterial therapy,454 GS FLX Titanium,LS454
SRX653587,SAMN02742136,a4feeada67e9,Characterization and quantification of the fungal microbiome in cystic fibrosis subjects over the course of antibacterial therapy,454 GS FLX Titanium,LS454
SRX661822,SAMN02940992,17dc579c1690,Characterization and quantification of the bacterial microbiome in cystic fibrosis subjects over the course of antibacterial therapy,Illumina HiSeq 1000,ILLUMINA
SRX661819,SAMN02940991,41fe30d1ad99,Characterization and quantification of the bacterial microbiome in cystic fibrosis subjects over the course of antibacterial therapy,Illumina HiSeq 1000,ILLUMINA
SRX661817,SAMN02940990,32976bce2ca9,Characterization and quantification of the bacterial microbiome in cystic fibrosis subjects over the course of antibacterial therapy,Illumina HiSeq 1000,ILLUMINA
SRX661816,SAMN02940989,39a681a42a61,Characterization and quantification of the bacterial microbiome in cystic fibrosis subjects over the course of antibacterial therapy,Illumina HiSeq 1000,ILLUMINA
SRX661815,SAMN02940988,030436879d51,Characterization and quantification of the bacterial microbiome in cystic fibrosis subjects over the course of antibacterial therapy,Illumina HiSeq 1000,ILLUMINA
SRX661814,SAMN02940987,903405308977,Characterization and quantification of the bacterial microbiome in cystic fibrosis subjects over the course of antibacterial therapy,Illumina HiSeq 1000,ILLUMINA
SRX661812,SAMN02940986,bd996101457e,Characterization and quantification of the bacterial microbiome in cystic fibrosis subjects over the course of antibacterial therapy,Illumina HiSeq 1000,ILLUMINA
SRX661811,SAMN02940985,eaf4ae6801e6,Characterization and quantification of the bacterial microbiome in cystic fibrosis subjects over the course of antibacterial therapy,Illumina HiSeq 1000,ILLUMINA
SRX661810,SAMN02940984,f5234e6da97f,Characterization and quantification of the bacterial microbiome in cystic fibrosis subjects over the course of antibacterial therapy,Illumina HiSeq 1000,ILLUMINA
SRX661809,SAMN02940983,9e96b84c8fed,Characterization and quantification of the bacterial microbiome in cystic fibrosis subjects over the course of antibacterial therapy,Illumina HiSeq 1000,ILLUMINA
SRX661808,SAMN02940982,df4f785a50ad,Characterization and quantification of the bacterial microbiome in cystic fibrosis subjects over the course of antibacterial therapy,Illumina HiSeq 1000,ILLUMINA
SRX661807,SAMN02940981,69eeb9f25a0f,Characterization and quantification of the bacterial microbiome in cystic fibrosis subjects over the course of antibacterial therapy,Illumina HiSeq 1000,ILLUMINA
SRX661806,SAMN02940980,a4feeada67e9,Characterization and quantification of the bacterial microbiome in cystic fibrosis subjects over the course of antibacterial therapy,Illumina HiSeq 1000,ILLUMINA
SRX738614,SAMN03107382,7b6e71cab880,SX67_56_B2_t1_ITS,Ion Torrent PGM,ION_TORRENT
SRX738613,SAMN03107381,a7b823a957e8,SX67_56_B2_t0_ITS,Ion Torrent PGM,ION_TORRENT
SRX738612,SAMN03107380,378c909a6390,SX67_52_B5_t1_ITS,Ion Torrent PGM,ION_TORRENT
SRX738611,SAMN03107379,566b750e9a30,SX67_52_B5_t0_ITS,Ion Torrent PGM,ION_TORRENT
SRX738610,SAMN03107378,c80cc260dcde,SX67_50_B3_t1_ITS,Ion Torrent PGM,ION_TORRENT
SRX738609,SAMN03107377,6e30fa3f3043,SX67_50_B3_t0_ITS,Ion Torrent PGM,ION_TORRENT
SRX738608,SAMN03107376,3fb0c6ee8b2c,SX67_44_B1_t2_ITS,Ion Torrent PGM,ION_TORRENT
SRX738607,SAMN03107375,227f437a76bb,SX67_44_B1_t0_ITS,Ion Torrent PGM,ION_TORRENT
SRX738606,SAMN03107374,fc224396b5ee,SX67_40_B3_t2_ITS,Ion Torrent PGM,ION_TORRENT
SRX738605,SAMN03107373,4ae7de995c88,SX67_40_B3_t0_ITS,Ion Torrent PGM,ION_TORRENT
SRX738604,SAMN03107372,8bda925dc70e,SX67_37_B7_t2_ITS,Ion Torrent PGM,ION_TORRENT
SRX738603,SAMN03107371,2aa15fd5615c,SX67_37_B7_t0_ITS,Ion Torrent PGM,ION_TORRENT
SRX738602,SAMN03107370,92dfc5714d78,SX67_36_B4_t2_ITS,Ion Torrent PGM,ION_TORRENT
SRX738601,SAMN03107369,da76049a5ed2,SX67_36_B4_t0_ITS,Ion Torrent PGM,ION_TORRENT
SRX738600,SAMN03107368,c1976a3793dc,SX67_36_B2_t2_ITS,Ion Torrent PGM,ION_TORRENT
SRX738599,SAMN03107367,99602a37eee1,SX67_36_B2_t0_ITS,Ion Torrent PGM,ION_TORRENT
SRX738598,SAMN03107366,9d72c969cf0e,SX67_34_B5_t2_ITS,Ion Torrent PGM,ION_TORRENT
SRX738597,SAMN03107365,784d8f9fc38b,SX67_34_B5_t0_ITS,Ion Torrent PGM,ION_TORRENT
SRX738596,SAMN03107364,ea5533803a90,SX67_32_B1_t1_ITS,Ion Torrent PGM,ION_TORRENT
SRX738595,SAMN03107363,cede2e83e98d,SX67_30_B1_t0_ITS,Ion Torrent PGM,ION_TORRENT
SRX738594,SAMN03107362,651aa0a34660,SX67_24_B6_t2_ITS,Ion Torrent PGM,ION_TORRENT
SRX738593,SAMN03107361,179788958300,SX67_24_B6_t0_ITS,Ion Torrent PGM,ION_TORRENT
SRX738592,SAMN03107360,bcc9b6ee3fa3,SX67_23_B8_t1_ITS,Ion Torrent PGM,ION_TORRENT
SRX738591,SAMN03107359,351f861493d7,SX67_23_B8_t0_ITS,Ion Torrent PGM,ION_TORRENT
SRX738590,SAMN03107358,28ad2f443da3,SX67_22_B4_t1_ITS,Ion Torrent PGM,ION_TORRENT
SRX738589,SAMN03107357,8099dd5362a9,SX67_22_B4_t0_ITS,Ion Torrent PGM,ION_TORRENT
SRX738588,SAMN03107356,71a0b4ab208e,SX67_21_B7_t1_ITS,Ion Torrent PGM,ION_TORRENT
SRX738587,SAMN03107355,c2e4759769bf,SX67_21_B7_t0_ITS,Ion Torrent PGM,ION_TORRENT
SRX738586,SAMN03107354,d18ae637caf7,SX67_20_B6_t1_ITS,Ion Torrent PGM,ION_TORRENT
SRX738585,SAMN03107353,973931acc022,SX67_20_B6_t0_ITS,Ion Torrent PGM,ION_TORRENT
SRX738584,SAMN03107352,36cdc8e03002,SX67_19_B8_t2_ITS,Ion Torrent PGM,ION_TORRENT
SRX738583,SAMN03107351,a5a8588a8612,SX67_19_B8_t0_ITS,Ion Torrent PGM,ION_TORRENT
SRX738582,SAMN03107350,5448def34dc3,SV1_57_B2_t1_ITS,Ion Torrent PGM,ION_TORRENT
SRX738581,SAMN03107349,650502d70bf9,SV1_57_B2_t0_ITS,Ion Torrent PGM,ION_TORRENT
SRX738580,SAMN03107348,0d9f7cc924fb,SV1_53_B5_t2_ITS,Ion Torrent PGM,ION_TORRENT
SRX738579,SAMN03107347,3515ab9a6e8e,SV1_53_B5_t0_ITS,Ion Torrent PGM,ION_TORRENT
SRX738578,SAMN03107346,5f9c408ded1c,SV1_41_B5_t1_ITS,Ion Torrent PGM,ION_TORRENT
SRX738577,SAMN03107345,a0a0f416e3c7,SV1_41_B5_t0_ITS,Ion Torrent PGM,ION_TORRENT
SRX738576,SAMN03107344,77175c92c151,SV1_41_B4_t2_ITS,Ion Torrent PGM,ION_TORRENT
SRX738575,SAMN03107343,3e96495b0357,SV1_41_B4_t0_ITS,Ion Torrent PGM,ION_TORRENT
SRX738574,SAMN03107342,acaa8a0b09a4,SV1_37_B3_t1_ITS,Ion Torrent PGM,ION_TORRENT
SRX738573,SAMN03107341,2340c2303927,SV1_37_B3_t0_ITS,Ion Torrent PGM,ION_TORRENT
SRX738572,SAMN03107340,844a0d32e63c,SV1_29_B3_t2_ITS,Ion Torrent PGM,ION_TORRENT
SRX738571,SAMN03107339,1154ac356fb7,SV1_29_B3_t0_ITS,Ion Torrent PGM,ION_TORRENT
SRX738570,SAMN03107338,48cfeb293585,SV1_29_B1_t2_ITS,Ion Torrent PGM,ION_TORRENT
SRX738569,SAMN03107337,dbc146f242d2,SV1_29_B1_t0_ITS,Ion Torrent PGM,ION_TORRENT
SRX738568,SAMN03107336,523ae7d16401,SV1_28_B4_t1_ITS,Ion Torrent PGM,ION_TORRENT
SRX738567,SAMN03107335,a5c4c001b01d,SV1_28_B4_t0_ITS,Ion Torrent PGM,ION_TORRENT
SRX738566,SAMN03107334,a54dab9e8f58,SV1_26_B8_t2_ITS,Ion Torrent PGM,ION_TORRENT
SRX738565,SAMN03107333,7ee8ad25d925,SV1_26_B8_t0_ITS,Ion Torrent PGM,ION_TORRENT
SRX738564,SAMN03107332,a4a1db0d7196,SV1_26_B2_t2_ITS,Ion Torrent PGM,ION_TORRENT
SRX738563,SAMN03107331,589c94dffe0a,SV1_26_B2_t0_ITS,Ion Torrent PGM,ION_TORRENT
SRX738562,SAMN03107330,10cbb66d1cbf,SV1_23_B8_t1_ITS,Ion Torrent PGM,ION_TORRENT
SRX738561,SAMN03107329,b3ded8ea4b18,SV1_23_B8_t0_ITS,Ion Torrent PGM,ION_TORRENT
SRX738560,SAMN03107328,83ae21d9386c,SV1_23_B7_t2_ITS,Ion Torrent PGM,ION_TORRENT
SRX738559,SAMN03107327,15707fdfe16e,SV1_23_B7_t0_ITS,Ion Torrent PGM,ION_TORRENT
SRX738558,SAMN03107326,3e818e6e354b,SV1_23_B6_t1_ITS,Ion Torrent PGM,ION_TORRENT
SRX738557,SAMN03107325,3864feeb8e36,SV1_19_B7_t1_ITS,Ion Torrent PGM,ION_TORRENT
SRX738556,SAMN03107324,5741acbd7615,SV1_19_B7_t0_ITS,Ion Torrent PGM,ION_TORRENT
SRX738555,SAMN03107323,7a6100431bf3,SV1_19_B6_t2_ITS,Ion Torrent PGM,ION_TORRENT
SRX738554,SAMN03107322,0426f9f60873,SV1_19_B6_t0_ITS,Ion Torrent PGM,ION_TORRENT
SRX738553,SAMN03107321,657f6e8c3a36,SV1_19_B1_t1_ITS,Ion Torrent PGM,ION_TORRENT
SRX738552,SAMN03107320,a4b1e1c4bcbf,SV1_19_B1_t0_ITS,Ion Torrent PGM,ION_TORRENT
SRX738551,SAMN03107319,886e6a9c6b50,SV1_13_B6_t0_ITS,Ion Torrent PGM,ION_TORRENT
SRX738550,SAMN03107318,d6ecfc7350e3,Fish_51_B3_t1_ITS,Ion Torrent PGM,ION_TORRENT
SRX738549,SAMN03107317,d1dfd3783b3a,Fish_51_B3_t0_ITS,Ion Torrent PGM,ION_TORRENT
SRX738548,SAMN03107316,ff9ee434ef28,Fish_39_B1_t2_ITS,Ion Torrent PGM,ION_TORRENT
SRX738547,SAMN03107315,06a631546544,Fish_39_B1_t0_ITS,Ion Torrent PGM,ION_TORRENT
SRX738546,SAMN03107314,d7cede78b5af,Fish_38_B2_t0_ITS,Ion Torrent PGM,ION_TORRENT
SRX738545,SAMN03107313,cf3fa2054e36,Fish_35_B5_t2_ITS,Ion Torrent PGM,ION_TORRENT
SRX738544,SAMN03107312,e502f402bf44,Fish_35_B5_t0_ITS,Ion Torrent PGM,ION_TORRENT
SRX738543,SAMN03107311,9af7af47d2e7,Fish_28_B8_t2_ITS,Ion Torrent PGM,ION_TORRENT
SRX738542,SAMN03107310,28c5661f112f,Fish_28_B8_t0_ITS,Ion Torrent PGM,ION_TORRENT
SRX738541,SAMN03107309,eababf90e3b4,Fish_28_B7_t2_ITS,Ion Torrent PGM,ION_TORRENT
SRX738540,SAMN03107308,933888553c57,Fish_28_B7_t0_ITS,Ion Torrent PGM,ION_TORRENT
SRX738539,SAMN03107307,46ac6fc19bf2,Fish_28_B2_t1_ITS,Ion Torrent PGM,ION_TORRENT
SRX738538,SAMN03107306,9fa814f3967c,Fish_26_B5_t1_ITS,Ion Torrent PGM,ION_TORRENT
SRX738537,SAMN03107305,d7d560a7922c,Fish_26_B5_t0_ITS,Ion Torrent PGM,ION_TORRENT
SRX738536,SAMN03107304,7daf4730d123,Fish_26_B3_t0_ITS,Ion Torrent PGM,ION_TORRENT
SRX738535,SAMN03107303,2fe6aa320bb8,Fish_25_B6_t2_ITS,Ion Torrent PGM,ION_TORRENT
SRX738534,SAMN03107302,02c38465d3c1,Fish_25_B6_t0_ITS,Ion Torrent PGM,ION_TORRENT
SRX738533,SAMN03107301,fed7638cbef9,Fish_24_B4_t1_ITS,Ion Torrent PGM,ION_TORRENT
SRX738532,SAMN03107300,c86c22601b24,Fish_24_B4_t0_ITS,Ion Torrent PGM,ION_TORRENT
SRX738531,SAMN03107299,ee3148bfa2c4,Fish_22_B2_t2_ITS,Ion Torrent PGM,ION_TORRENT
SRX738530,SAMN03107298,5c10037ff878,Fish_22_B2_t0_ITS,Ion Torrent PGM,ION_TORRENT
SRX738529,SAMN03107297,f6abbbe2ccb2,Fish_21_B7_t1_ITS,Ion Torrent PGM,ION_TORRENT
SRX738528,SAMN03107296,1222d89442c0,Fish_21_B7_t0_ITS,Ion Torrent PGM,ION_TORRENT
